,user_id,Recency,Frequency,Monetary
3146,USER_08023,200,1,2648.03
3147,USER_08027,113,1,7986.81
3148,USER_08033,102,2,3168.92
3149,USER_08035,238,1,7102.45
3150,USER_08037,110,1,4051.94
3151,USER_08040,286,2,9090.97
3152,USER_08042,60,3,11950.76
3153,USER_08047,297,1,7510.8
3154,USER_08051,77,1,2341.99
3155,USER_08054,84,3,20133.23
3156,USER_08057,101,1,349.83
3157,USER_08059,318,1,1500.37
3158,USER_08060,57,1,6689.39
3159,USER_08063,157,1,6725.69
3160,USER_08065,23,2,9094.71
3161,USER_08067,65,3,16378.98
3162,USER_08070,46,2,9105.48
3163,USER_08071,248,1,3080.71
3164,USER_08074,82,2,17359.86
3165,USER_08075,184,1,78.18
3166,USER_08076,288,1,1947.86
3167,USER_08078,2,1,8343.95
3168,USER_08079,304,1,7027.92
3169,USER_08081,274,1,6946.91
3170,USER_08084,163,1,2955.61
3171,USER_08087,11,1,7810.45
3172,USER_08089,40,1,6298.35
3173,USER_08090,87,3,15633.859999999999
3174,USER_08092,21,1,8583.26
3175,USER_08093,271,1,4999.97
3176,USER_08099,204,1,4727.25
3177,USER_08101,70,1,3553.08
3178,USER_08103,5,2,8095.34
3179,USER_08104,84,3,14319.900000000001
3180,USER_08105,160,1,1276.65
3181,USER_08108,182,1,755.49
3182,USER_08109,257,1,9201.31
3183,USER_08110,259,1,672.85
3184,USER_08113,312,1,3316.48
3185,USER_08114,308,1,7343.23
3186,USER_08115,146,1,2196.87
3187,USER_08117,133,2,12243.76
3188,USER_08118,9,1,361.6
3189,USER_08121,12,1,7697.74
3190,USER_08124,101,2,11125.43
3191,USER_08126,116,2,13884.3
3192,USER_08127,17,2,14859.84
3193,USER_08128,338,1,3054.31
3194,USER_08129,80,2,8316.36
3195,USER_08130,48,1,2317.32
3196,USER_08132,316,2,17378.92
3197,USER_08139,261,1,2743.58
3198,USER_08141,2,1,3626.16
3199,USER_08143,77,1,947.33
3200,USER_08144,307,1,3620.73
3201,USER_08147,192,1,2117.06
3202,USER_08149,36,2,11295.09
3203,USER_08150,119,2,18976.53
3204,USER_08153,13,3,16112.429999999998
3205,USER_08155,203,1,2362.59
3206,USER_08161,199,1,9088.72
3207,USER_08163,222,1,1047.11
3208,USER_08166,333,1,2764.94
3209,USER_08168,51,3,19436.739999999998
3210,USER_08169,123,2,9812.51
3211,USER_08173,276,1,2739.63
3212,USER_08175,182,2,14106.73
3213,USER_08178,11,2,2679.32
3214,USER_08180,96,1,6089.73
3215,USER_08182,271,1,8199.73
3216,USER_08183,51,2,13541.89
3217,USER_08184,211,1,9907.19
3218,USER_08188,2,2,10113.060000000001
3219,USER_08193,327,1,2500.68
3220,USER_08196,339,1,2780.17
3221,USER_08199,340,1,8123.2
3222,USER_08200,153,1,3031.17
3223,USER_08201,177,1,4419.63
3224,USER_08202,246,1,3028.75
3225,USER_08204,178,1,8857.38
3226,USER_08205,63,1,4578.39
3227,USER_08206,176,1,5586.34
3228,USER_08208,21,2,1530.76
3229,USER_08211,351,1,8107.72
3230,USER_08216,189,1,9510.51
3231,USER_08220,244,2,12534.54
3232,USER_08221,55,1,6196.41
3233,USER_08230,47,1,6957.23
3234,USER_08233,117,1,4691.47
3235,USER_08234,342,1,6996.98
3236,USER_08236,18,2,9528.15
3237,USER_08240,64,2,16088.349999999999
3238,USER_08244,248,1,5989.49
3239,USER_08247,247,1,5801.5
3240,USER_08251,312,1,5109.17
3241,USER_08252,117,1,1698.98
3242,USER_08255,108,1,2614.48
3243,USER_08258,91,1,9034.93
3244,USER_08259,282,1,6316.41
3245,USER_08261,179,1,4810.98
3246,USER_08263,55,1,3208.52
3247,USER_08266,16,1,805.57
3248,USER_08269,254,1,8627.12
3249,USER_08272,116,1,7701.98
3250,USER_08274,254,2,6126.429999999999
3251,USER_08276,210,2,6686.17
3252,USER_08277,53,1,2318.65
3253,USER_08278,115,1,6648.12
3254,USER_08281,183,1,8556.94
3255,USER_08285,183,1,3387.51
3256,USER_08288,212,2,13984.490000000002
3257,USER_08290,230,1,1478.83
3258,USER_08291,67,1,8807.8
3259,USER_08292,50,1,5053.86
3260,USER_08295,66,3,22091.620000000003
3261,USER_08299,58,2,5163.95
3262,USER_08302,17,2,12721.61
3263,USER_08306,277,1,8471.2
3264,USER_08307,19,2,18349.7
3265,USER_08308,251,1,5202.59
3266,USER_08314,12,1,8894.38
3267,USER_08316,49,2,10963.27
3268,USER_08326,307,1,9838.57
3269,USER_08328,298,1,3813.78
3270,USER_08331,7,4,13648.34
3271,USER_08334,186,1,5809.69
3272,USER_08335,76,1,7737.92
3273,USER_08336,139,1,9169.14
3274,USER_08339,324,1,4599.82
3275,USER_08347,363,1,1916.58
3276,USER_08350,310,1,7966.73
3277,USER_08351,318,1,2517.22
3278,USER_08354,53,3,2683.0
3279,USER_08362,111,1,5070.63
3280,USER_08366,338,1,1957.32
3281,USER_08369,42,2,7870.81
3282,USER_08379,322,1,8721.91
3283,USER_08381,344,1,898.46
3284,USER_08383,91,1,1186.89
3285,USER_08389,136,1,3109.28
3286,USER_08396,109,1,5247.12
3287,USER_08397,111,2,7263.1
3288,USER_08402,212,1,8975.89
3289,USER_08405,233,1,9308.77
3290,USER_08406,226,1,2963.38
3291,USER_08407,59,2,9954.74
3292,USER_08411,117,1,8530.97
3293,USER_08412,69,3,8044.110000000001
3294,USER_08415,219,2,10724.93
3295,USER_08418,106,1,6734.4
3296,USER_08419,0,1,1683.63
3297,USER_08421,136,1,1826.4
3298,USER_08424,314,1,5928.47
3299,USER_08426,97,1,5616.93
3300,USER_08429,140,1,2435.08
3301,USER_08431,37,1,3933.66
3302,USER_08432,159,2,4493.37
3303,USER_08433,351,1,5155.7
3304,USER_08434,217,1,2579.56
3305,USER_08437,223,1,9465.63
3306,USER_08442,97,3,18560.02
3307,USER_08444,109,1,3548.86
3308,USER_08445,102,1,9784.35
3309,USER_08449,1,1,4330.48
3310,USER_08450,108,1,8240.93
3311,USER_08451,351,1,1166.92
3312,USER_08453,48,2,13815.14
3313,USER_08454,163,1,7435.35
3314,USER_08456,299,1,5576.9
3315,USER_08457,305,2,6846.4
3316,USER_08458,288,1,6072.82
3317,USER_08461,16,1,6757.25
3318,USER_08463,266,1,9951.86
3319,USER_08464,182,1,5059.16
3320,USER_08465,59,4,15816.11
3321,USER_08466,89,1,3162.98
3322,USER_08469,34,1,8301.87
3323,USER_08470,115,2,6815.400000000001
3324,USER_08480,271,1,7038.81
3325,USER_08482,104,1,5642.11
3326,USER_08483,132,1,1135.7
3327,USER_08485,170,1,1842.44
3328,USER_08492,78,1,8897.01
3329,USER_08498,178,1,2319.44
3330,USER_08503,307,1,7755.58
3331,USER_08504,61,2,5554.02
3332,USER_08507,101,2,4313.15
3333,USER_08509,281,1,1677.87
3334,USER_08510,246,1,9554.56
3335,USER_08520,122,2,13564.84
3336,USER_08521,308,1,7172.98
3337,USER_08525,57,2,8982.32
3338,USER_08527,324,1,3676.64
3339,USER_08528,135,1,1084.39
3340,USER_08531,27,1,7757.73
3341,USER_08533,285,1,4670.24
3342,USER_08536,6,2,17810.21
3343,USER_08537,227,1,3039.09
3344,USER_08542,344,1,3572.19
3345,USER_08543,293,1,9785.35
3346,USER_08547,318,1,1090.14
3347,USER_08548,264,1,7534.2
3348,USER_08549,71,1,5533.17
3349,USER_08551,183,2,12034.119999999999
3350,USER_08552,94,1,3101.99
3351,USER_08559,166,1,2555.63
3352,USER_08561,344,1,9860.86
3353,USER_08563,110,1,3798.34
3354,USER_08567,5,2,11069.39
3355,USER_08568,293,1,1237.45
3356,USER_08574,165,1,6610.8
3357,USER_08577,131,2,11749.54
3358,USER_08581,46,1,4009.25
3359,USER_08582,266,1,4047.32
3360,USER_08583,31,1,4363.77
3361,USER_08584,39,4,23842.59
3362,USER_08585,276,1,5795.49
3363,USER_08586,227,2,10089.88
3364,USER_08588,185,1,8679.25
3365,USER_08589,223,1,4004.67
3366,USER_08591,259,1,401.58
3367,USER_08594,169,1,7489.75
3368,USER_08595,213,1,1657.82
3369,USER_08599,263,1,2336.82
3370,USER_08600,189,1,2842.82
3371,USER_08601,292,1,2835.08
3372,USER_08604,268,1,4339.01
3373,USER_08608,223,2,8569.31
3374,USER_08609,63,1,6544.63
3375,USER_08612,160,2,6944.469999999999
3376,USER_08615,348,1,2385.83
3377,USER_08620,84,1,3843.43
3378,USER_08624,199,1,1564.1
3379,USER_08626,197,1,3742.37
3380,USER_08627,47,1,612.85
3381,USER_08633,29,2,1661.1999999999998
3382,USER_08634,230,1,4378.19
3383,USER_08642,359,1,2207.77
3384,USER_08643,277,1,2380.57
3385,USER_08645,350,1,1648.58
3386,USER_08646,190,2,10065.41
3387,USER_08649,165,1,4375.6
3388,USER_08650,40,1,7951.79
3389,USER_08653,227,1,6987.82
3390,USER_08655,217,2,8349.460000000001
3391,USER_08656,237,1,7392.38
3392,USER_08658,72,2,14404.619999999999
3393,USER_08663,2,2,8610.49
3394,USER_08668,173,1,3567.62
3395,USER_08669,117,1,6421.02
3396,USER_08674,292,1,164.45
3397,USER_08676,257,2,7977.64
3398,USER_08678,316,1,3984.8
3399,USER_08679,361,1,9067.49
3400,USER_08680,345,1,1406.37
3401,USER_08681,206,1,496.96
3402,USER_08690,33,3,2418.33
3403,USER_08692,260,1,160.08
3404,USER_08698,102,2,11050.67
3405,USER_08704,100,1,1895.17
3406,USER_08707,303,1,6841.76
3407,USER_08708,80,2,14672.310000000001
3408,USER_08710,95,2,1797.63
3409,USER_08715,317,1,9260.08
3410,USER_08716,329,1,5124.24
3411,USER_08718,104,1,5850.75
3412,USER_08723,127,1,7169.93
3413,USER_08727,171,1,9317.54
3414,USER_08728,18,3,15961.61
3415,USER_08735,45,2,8686.34
3416,USER_08737,202,2,19554.120000000003
3417,USER_08741,362,1,9654.79
3418,USER_08742,147,1,3545.57
3419,USER_08747,51,1,7906.91
3420,USER_08748,210,2,8197.57
3421,USER_08749,213,1,3226.61
3422,USER_08752,86,1,325.66
3423,USER_08753,216,2,14238.42
3424,USER_08754,237,1,7728.59
3425,USER_08757,194,1,1282.94
3426,USER_08759,176,1,5074.86
3427,USER_08760,259,1,3230.96
3428,USER_08765,106,1,9705.85
3429,USER_08767,173,1,9943.05
3430,USER_08771,82,1,3109.27
3431,USER_08772,56,1,8532.5
3432,USER_08773,64,2,6769.29
3433,USER_08774,86,1,3197.25
3434,USER_08775,56,3,24700.25
3435,USER_08776,98,2,4148.63
3436,USER_08777,134,1,9089.09
3437,USER_08782,351,1,9477.5
3438,USER_08784,185,1,4741.28
3439,USER_08788,325,1,3394.15
3440,USER_08789,108,1,9351.53
3441,USER_08792,67,2,19308.72
3442,USER_08794,143,1,536.2
3443,USER_08797,67,1,9014.91
3444,USER_08798,245,1,3727.85
3445,USER_08800,44,1,2693.49
3446,USER_08801,202,1,8771.54
3447,USER_08804,226,1,1123.98
3448,USER_08805,207,1,9184.23
3449,USER_08809,157,2,11333.650000000001
3450,USER_08811,335,1,2435.87
3451,USER_08814,10,2,1379.17
3452,USER_08815,198,1,892.9
3453,USER_08818,189,1,3306.66
3454,USER_08826,42,1,7257.8
3455,USER_08827,36,2,16778.13
3456,USER_08829,268,1,4613.52
3457,USER_08830,317,1,3375.92
3458,USER_08832,318,1,6243.96
3459,USER_08834,184,1,5132.01
3460,USER_08837,299,1,9079.27
3461,USER_08838,263,1,7319.88
3462,USER_08840,262,1,5140.64
3463,USER_08843,126,1,6889.51
3464,USER_08844,217,2,7013.86
3465,USER_08849,178,1,896.52
3466,USER_08850,217,2,14776.119999999999
3467,USER_08853,41,1,4175.72
3468,USER_08855,245,1,2986.21
3469,USER_08859,268,1,5905.77
3470,USER_08860,265,1,555.26
3471,USER_08862,204,1,2317.28
3472,USER_08864,79,1,947.05
3473,USER_08877,24,1,617.55
3474,USER_08879,39,1,6268.67
3475,USER_08883,330,1,1984.86
3476,USER_08884,76,1,2417.11
3477,USER_08886,298,1,6864.93
3478,USER_08888,230,1,2734.52
3479,USER_08897,195,2,13089.14
3480,USER_08898,339,1,7103.26
3481,USER_08899,80,1,4491.06
3482,USER_08900,295,1,914.97
3483,USER_08904,7,1,2964.7
3484,USER_08907,57,2,11995.48
3485,USER_08908,329,1,4603.86
3486,USER_08910,310,1,1910.3
3487,USER_08913,107,1,872.5
3488,USER_08917,126,1,1806.04
3489,USER_08918,209,1,8063.42
3490,USER_08919,341,1,2232.24
3491,USER_08922,128,2,13460.73
3492,USER_08925,334,1,3079.35
3493,USER_08929,42,1,5105.88
3494,USER_08934,279,2,12073.2
3495,USER_08936,90,1,7622.75
3496,USER_08937,321,1,9480.22
3497,USER_08938,118,2,11547.94
3498,USER_08940,200,1,3340.33
3499,USER_08946,66,4,28799.29
3500,USER_08949,124,1,5558.86
3501,USER_08950,38,1,6587.67
3502,USER_08952,48,2,9335.84
3503,USER_08954,2,1,8916.82
3504,USER_08955,315,1,6491.44
3505,USER_08956,279,1,8971.06
3506,USER_08957,128,2,11972.37
3507,USER_08962,175,1,5577.55
3508,USER_08963,159,1,3483.87
3509,USER_08964,91,1,5522.37
3510,USER_08965,201,2,12788.289999999999
3511,USER_08966,90,1,5346.85
3512,USER_08968,246,1,5786.76
3513,USER_08974,117,2,5446.6
3514,USER_08975,95,2,14410.759999999998
3515,USER_08978,103,3,16618.62
3516,USER_08983,347,1,5165.97
3517,USER_08984,9,2,5161.48
3518,USER_08988,52,1,2101.39
3519,USER_08989,335,1,1317.0
3520,USER_08990,73,1,6877.28
3521,USER_08995,326,1,2359.7
3522,USER_08998,6,2,11781.45
3523,USER_08999,265,1,8535.49
3524,USER_09003,350,1,916.85
3525,USER_09006,102,2,6478.0199999999995
3526,USER_09008,345,1,3638.28
3527,USER_09011,166,1,7889.21
3528,USER_09013,39,2,9953.57
3529,USER_09014,115,2,9025.9
3530,USER_09015,335,1,9712.01
3531,USER_09017,19,1,1342.09
3532,USER_09019,5,2,6818.48
3533,USER_09020,45,1,7572.75
3534,USER_09024,22,2,14630.939999999999
3535,USER_09025,60,1,6801.63
3536,USER_09027,315,1,1388.93
3537,USER_09028,61,1,5559.14
3538,USER_09029,38,2,14236.380000000001
3539,USER_09033,104,1,897.63
3540,USER_09034,131,1,1408.6
3541,USER_09035,272,1,6421.86
3542,USER_09037,350,1,3677.16
3543,USER_09038,63,1,3780.7
3544,USER_09040,222,1,4091.4
3545,USER_09044,215,2,5268.320000000001
3546,USER_09048,26,3,11663.72
3547,USER_09050,206,1,958.83
3548,USER_09051,304,1,3314.08
3549,USER_09053,299,2,7633.6
3550,USER_09054,259,1,7415.23
3551,USER_09056,321,1,4092.51
3552,USER_09060,169,2,8947.42
3553,USER_09063,186,1,5142.34
3554,USER_09068,248,1,5022.23
3555,USER_09069,69,1,3722.11
3556,USER_09070,109,1,3854.67
3557,USER_09071,303,1,57.54
3558,USER_09074,58,1,8455.17
3559,USER_09078,258,1,1040.5
3560,USER_09080,253,1,9174.89
3561,USER_09084,348,1,2920.61
3562,USER_09089,169,1,7211.04
3563,USER_09093,273,3,15980.39
3564,USER_09097,81,1,7244.35
3565,USER_09103,245,1,1571.58
3566,USER_09106,54,1,7597.96
3567,USER_09107,1,1,3644.38
3568,USER_09109,325,1,433.88
3569,USER_09110,261,1,4975.03
3570,USER_09116,353,1,1136.18
3571,USER_09120,316,1,8884.34
3572,USER_09123,2,2,5992.879999999999
3573,USER_09128,109,1,6579.59
3574,USER_09130,193,1,817.28
3575,USER_09132,68,1,824.33
3576,USER_09134,190,1,9249.49
3577,USER_09135,335,1,1348.84
3578,USER_09137,70,2,7860.03
3579,USER_09141,104,2,15082.67
3580,USER_09142,25,2,12868.279999999999
3581,USER_09144,170,1,2013.36
3582,USER_09145,245,1,4819.65
3583,USER_09146,150,2,12513.05
3584,USER_09148,324,1,3602.3
3585,USER_09149,201,3,12332.51
3586,USER_09151,52,1,4573.79
3587,USER_09158,97,2,2965.66
3588,USER_09168,273,1,5695.61
3589,USER_09169,18,1,2383.67
3590,USER_09175,290,1,5129.26
3591,USER_09176,300,2,15082.560000000001
3592,USER_09178,177,1,2042.92
3593,USER_09180,170,1,4495.57
3594,USER_09181,5,1,8815.16
3595,USER_09183,121,2,10614.35
3596,USER_09185,294,1,138.06
3597,USER_09191,0,2,12849.34
3598,USER_09192,1,1,8396.32
3599,USER_09196,268,1,243.25
3600,USER_09197,45,1,8522.0
3601,USER_09198,323,1,1933.25
3602,USER_09199,265,1,4951.39
3603,USER_09201,141,1,976.14
3604,USER_09204,336,1,5775.53
3605,USER_09205,101,1,3527.64
3606,USER_09214,93,1,9720.15
3607,USER_09216,28,2,10896.41
3608,USER_09217,241,1,5700.6
3609,USER_09218,80,1,2207.32
3610,USER_09219,149,3,15208.56
3611,USER_09224,324,1,3392.06
3612,USER_09229,321,1,2630.55
3613,USER_09230,80,2,4219.68
3614,USER_09231,285,1,4088.44
3615,USER_09232,304,1,1888.37
3616,USER_09239,169,1,5402.35
3617,USER_09240,12,2,7852.5199999999995
3618,USER_09242,358,1,311.14
3619,USER_09246,324,1,1535.8
3620,USER_09248,191,1,6027.6
3621,USER_09259,70,1,5848.64
3622,USER_09261,185,1,7770.85
3623,USER_09262,132,2,16969.84
3624,USER_09263,16,3,18908.010000000002
3625,USER_09264,193,1,797.77
3626,USER_09265,319,1,2075.75
3627,USER_09266,105,2,12668.43
3628,USER_09267,45,1,7161.59
3629,USER_09271,165,1,3339.98
3630,USER_09273,187,1,6537.41
3631,USER_09276,298,1,3693.72
3632,USER_09279,16,1,2644.7
3633,USER_09281,0,1,710.4
3634,USER_09283,5,3,18561.190000000002
3635,USER_09293,27,3,13758.91
3636,USER_09294,75,1,925.4
3637,USER_09298,242,2,11280.06
3638,USER_09305,322,1,8075.3
3639,USER_09309,213,1,9112.72
3640,USER_09311,125,1,1588.84
3641,USER_09318,44,1,1876.94
3642,USER_09320,16,1,6477.3
3643,USER_09323,139,1,9947.65
3644,USER_09326,91,1,910.24
3645,USER_09327,8,2,9962.25
3646,USER_09328,165,4,16169.52
3647,USER_09333,63,1,115.56
3648,USER_09339,312,1,6208.48
3649,USER_09342,10,1,4935.83
3650,USER_09344,295,1,406.26
3651,USER_09346,85,1,4968.01
3652,USER_09348,116,1,6051.21
3653,USER_09350,201,1,2189.57
3654,USER_09352,305,1,2642.58
3655,USER_09353,305,1,3426.37
3656,USER_09356,97,1,4221.08
3657,USER_09357,66,1,5995.02
3658,USER_09358,112,1,8132.6
3659,USER_09361,40,1,5624.13
3660,USER_09362,195,1,71.34
3661,USER_09368,21,1,3467.58
3662,USER_09369,26,2,19371.86
3663,USER_09372,260,1,1407.15
3664,USER_09373,222,1,6999.87
3665,USER_09374,243,2,11694.67
3666,USER_09377,123,1,7260.44
3667,USER_09381,245,1,8297.43
3668,USER_09384,284,1,5095.99
3669,USER_09387,2,2,8218.02
3670,USER_09388,321,1,3805.3
3671,USER_09390,2,1,9888.15
3672,USER_09391,243,1,34.66
3673,USER_09393,173,1,3500.35
3674,USER_09401,23,2,3352.92
3675,USER_09410,75,2,12042.800000000001
3676,USER_09413,88,3,19729.43
3677,USER_09418,175,1,9396.25
3678,USER_09422,9,2,6535.51
3679,USER_09429,148,1,9530.99
3680,USER_09430,73,1,5186.16
3681,USER_09433,87,2,9527.55
3682,USER_09436,57,1,9709.49
3683,USER_09437,56,1,6004.04
3684,USER_09438,73,1,6902.23
3685,USER_09440,115,2,13386.44
3686,USER_09443,220,2,11936.83
3687,USER_09445,202,1,2566.98
3688,USER_09446,108,1,2910.71
3689,USER_09448,58,1,6659.81
3690,USER_09449,119,2,16110.08
3691,USER_09450,251,1,705.72
3692,USER_09454,270,1,2506.91
3693,USER_09455,208,1,2769.89
3694,USER_09456,58,1,3611.26
3695,USER_09458,291,2,16908.71
3696,USER_09459,202,1,3990.53
3697,USER_09460,141,1,9177.31
3698,USER_09461,70,2,12976.130000000001
3699,USER_09463,34,1,1012.96
3700,USER_09464,149,1,4220.44
3701,USER_09465,107,1,9089.66
3702,USER_09466,234,1,6893.04
3703,USER_09467,214,1,1108.55
3704,USER_09469,5,1,9127.66
3705,USER_09471,46,2,11550.71
3706,USER_09473,95,2,10216.08
3707,USER_09479,18,2,8908.52
3708,USER_09482,241,1,2783.03
3709,USER_09484,254,1,8975.66
3710,USER_09485,228,1,4390.3
3711,USER_09488,344,1,9374.25
3712,USER_09491,354,1,2386.99
3713,USER_09492,220,1,7942.65
3714,USER_09495,70,1,3730.39
3715,USER_09496,301,1,2896.54
3716,USER_09498,97,2,15473.85
3717,USER_09499,313,1,250.14
3718,USER_09501,38,1,5158.01
3719,USER_09505,115,1,7721.6
3720,USER_09509,89,1,2549.25
3721,USER_09511,52,1,8120.19
3722,USER_09515,294,2,7415.42
3723,USER_09516,319,1,5520.51
3724,USER_09521,339,1,9017.49
3725,USER_09523,192,2,12556.42
3726,USER_09525,191,3,14925.29
3727,USER_09526,166,1,4365.33
3728,USER_09527,281,1,6545.34
3729,USER_09530,111,1,2210.67
3730,USER_09531,143,1,2914.43
3731,USER_09534,48,1,9385.57
3732,USER_09538,153,3,14344.41
3733,USER_09542,279,1,4603.23
3734,USER_09544,50,1,809.84
3735,USER_09547,141,1,4042.84
3736,USER_09548,304,1,151.76
3737,USER_09550,145,1,3433.91
3738,USER_09552,110,1,8816.19
3739,USER_09553,14,1,6623.48
3740,USER_09555,151,1,559.27
3741,USER_09558,23,1,1953.62
3742,USER_09561,132,1,985.63
3743,USER_09563,47,1,697.67
3744,USER_09564,325,1,1926.08
3745,USER_09568,126,1,8996.46
3746,USER_09570,86,1,4580.01
3747,USER_09577,178,1,975.68
3748,USER_09579,3,1,9645.51
3749,USER_09583,18,2,10522.349999999999
3750,USER_09584,260,2,7954.2699999999995
3751,USER_09587,86,3,12247.45
3752,USER_09588,72,1,4914.41
3753,USER_09589,3,1,6104.69
3754,USER_09590,72,1,7048.74
3755,USER_09594,204,1,811.12
3756,USER_09595,202,1,6308.04
3757,USER_09597,239,1,8294.88
3758,USER_09601,268,1,9527.45
3759,USER_09602,326,1,3741.75
3760,USER_09603,115,1,675.99
3761,USER_09604,261,1,7706.62
3762,USER_09606,152,2,10934.2
3763,USER_09609,131,3,9230.0
3764,USER_09612,208,1,6986.96
3765,USER_09613,93,1,3843.57
3766,USER_09614,40,2,17784.4
3767,USER_09618,70,1,7818.28
3768,USER_09619,115,1,9416.0
3769,USER_09623,170,1,56.44
3770,USER_09624,220,1,944.96
3771,USER_09630,238,1,4412.13
3772,USER_09631,36,1,3532.92
3773,USER_09632,85,2,8518.43
3774,USER_09635,327,1,3301.24
3775,USER_09636,87,1,8846.85
3776,USER_09637,98,1,3510.72
3777,USER_09639,47,1,9462.87
3778,USER_09640,1,2,19389.92
3779,USER_09645,179,1,6148.34
3780,USER_09651,50,1,5820.06
3781,USER_09652,88,1,4777.0
3782,USER_09657,35,2,9975.14
3783,USER_09660,165,1,2007.04
3784,USER_09663,325,1,6665.69
3785,USER_09666,312,1,1139.84
3786,USER_09672,153,1,1377.83
3787,USER_09673,179,1,8893.88
3788,USER_09679,285,1,8795.34
3789,USER_09681,18,1,7888.29
3790,USER_09685,294,1,2986.51
3791,USER_09689,127,1,348.39
3792,USER_09691,141,1,9869.36
3793,USER_09693,248,1,3700.39
3794,USER_09695,225,1,9555.07
3795,USER_09697,59,2,9866.79
3796,USER_09698,78,1,7386.44
3797,USER_09701,73,1,7066.54
3798,USER_09704,120,1,8970.38
3799,USER_09707,271,1,5343.78
3800,USER_09709,173,1,1153.06
3801,USER_09710,197,1,8012.75
3802,USER_09711,340,1,5930.23
3803,USER_09714,7,2,11223.650000000001
3804,USER_09715,328,1,2087.44
3805,USER_09716,68,1,5198.09
3806,USER_09721,204,2,12927.36
3807,USER_09722,329,1,5025.56
3808,USER_09725,9,1,2865.52
3809,USER_09726,16,1,9035.4
3810,USER_09727,257,1,3314.28
3811,USER_09730,95,1,8598.67
3812,USER_09735,36,1,6403.59
3813,USER_09741,93,2,9715.64
3814,USER_09742,340,1,6324.41
3815,USER_09743,146,1,6764.29
3816,USER_09744,86,1,6452.03
3817,USER_09746,249,1,7723.77
3818,USER_09749,194,1,3152.43
3819,USER_09750,32,1,7948.85
3820,USER_09751,18,1,8479.45
3821,USER_09752,20,1,8960.35
3822,USER_09753,125,2,15480.919999999998
3823,USER_09755,115,2,4813.59
3824,USER_09757,100,1,5087.44
3825,USER_09758,61,1,8748.88
3826,USER_09761,348,1,2173.06
3827,USER_09763,10,2,9408.79
3828,USER_09764,50,2,3107.0
3829,USER_09765,217,1,8246.56
3830,USER_09769,9,1,4345.45
3831,USER_09771,63,2,13543.170000000002
3832,USER_09781,60,1,8576.89
3833,USER_09782,240,1,5924.33
3834,USER_09786,73,2,13288.55
3835,USER_09787,169,1,7033.6
3836,USER_09789,123,2,7050.87
3837,USER_09794,336,1,4555.47
3838,USER_09797,93,1,1388.35
3839,USER_09800,106,1,524.64
3840,USER_09801,100,1,4236.36
3841,USER_09805,128,2,13032.539999999999
3842,USER_09807,319,1,4920.2
3843,USER_09809,52,2,3964.16
3844,USER_09813,218,2,12898.66
3845,USER_09817,119,1,7502.33
3846,USER_09818,40,1,2242.04
3847,USER_09819,7,2,12330.74
3848,USER_09820,205,1,6305.56
3849,USER_09821,114,2,16664.57
3850,USER_09822,68,2,2480.7699999999995
3851,USER_09823,66,1,9664.98
3852,USER_09824,295,1,2397.79
3853,USER_09830,53,1,9245.04
3854,USER_09836,157,1,6740.61
3855,USER_09838,26,1,3915.51
3856,USER_09841,15,1,1818.51
3857,USER_09845,18,1,5844.88
3858,USER_09847,215,1,3113.86
3859,USER_09848,315,1,1585.86
3860,USER_09849,101,1,702.82
3861,USER_09851,1,2,16513.48
3862,USER_09852,237,1,5264.25
3863,USER_09853,117,2,10970.14
3864,USER_09857,269,1,5548.07
3865,USER_09860,25,1,4528.99
3866,USER_09862,5,2,7202.9
3867,USER_09863,35,1,2690.03
3868,USER_09864,112,1,4961.69
3869,USER_09865,46,3,16265.61
3870,USER_09869,38,3,17161.52
3871,USER_09870,237,1,410.71
3872,USER_09874,255,1,5343.17
3873,USER_09875,238,1,3198.13
3874,USER_09884,245,2,11542.869999999999
3875,USER_09886,34,1,6026.06
3876,USER_09887,161,1,6412.32
3877,USER_09889,252,2,7845.02
3878,USER_09891,48,1,7129.64
3879,USER_09892,327,1,7493.99
3880,USER_09894,253,2,6744.16
3881,USER_09896,245,1,859.43
3882,USER_09907,132,3,3452.94
3883,USER_09908,269,1,1850.45
3884,USER_09909,41,1,3344.53
3885,USER_09910,75,2,6396.790000000001
3886,USER_09911,341,1,6953.77
3887,USER_09913,206,1,3692.12
3888,USER_09914,260,2,14071.439999999999
3889,USER_09915,24,1,1145.42
3890,USER_09918,115,2,7518.790000000001
3891,USER_09923,353,1,8833.85
3892,USER_09924,357,1,1142.21
3893,USER_09925,0,1,9976.19
3894,USER_09926,90,2,14339.74
3895,USER_09932,101,2,5874.950000000001
3896,USER_09935,224,1,3616.38
3897,USER_09937,51,1,3736.12
3898,USER_09939,190,1,8660.2
3899,USER_09941,100,1,754.99
3900,USER_09942,323,1,659.74
3901,USER_09943,55,1,1821.32
3902,USER_09946,269,1,8107.77
3903,USER_09948,150,1,8108.61
3904,USER_09950,150,1,3488.51
3905,USER_09951,17,2,10376.23
3906,USER_09953,345,1,4867.85
3907,USER_09954,281,1,1597.08
3908,USER_09956,24,1,9012.88
3909,USER_09957,106,1,7231.23
3910,USER_09959,92,1,4944.25
3911,USER_09960,140,1,5785.17
3912,USER_09963,277,2,5939.1
3913,USER_09964,268,2,9679.01
3914,USER_09965,197,1,4922.82
3915,USER_09968,17,2,15725.93
3916,USER_09969,345,1,9637.2
3917,USER_09971,57,1,8619.23
